Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLMTM02000,GLASGOW FIELD OFFICE,2501012,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04052,MT04052,70,CATTLE,5/1/1989,9/25/1989,ACTIVE,68,232
LLMTM02000,GLASGOW FIELD OFFICE,2501013,03/01/2013,02/28/2023,,14122,LOWER FOSS COULEE,1,CATTLE,3/1/2013,2/28/2014,CUSTODIAL,100,7
LLMTM02000,GLASGOW FIELD OFFICE,2501017,03/01/2013,02/28/2023,,04059,WARDS DAM,138,CATTLE,5/1/1989,11/6/1989,ACTIVE,62,534
LLMTM02000,GLASGOW FIELD OFFICE,2501018,03/01/2008,12/31/2017,,04028,MT04028,40,CATTLE,6/1/2002,8/15/2002,ACTIVE,44,44
LLMTM02000,GLASGOW FIELD OFFICE,2501019,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04008,WESTFORK BLUFF CREEK,225,CATTLE,5/1/1989,10/6/1989,ACTIVE,67,788
LLMTM02000,GLASGOW FIELD OFFICE,2501020,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04013,NORTH TOMATO CREEK,94,CATTLE,6/20/1993,9/20/1993,ACTIVE,100,287
LLMTM02000,GLASGOW FIELD OFFICE,2501021,03/01/2014,02/28/2020,,04543,LOWER ANTELOPE CREEK,14,CATTLE,5/1/2014,10/30/2014,ACTIVE,100,84
LLMTM02000,GLASGOW FIELD OFFICE,2501021,03/01/2014,02/28/2020,,04555,BULLOCK COULEE,100,CATTLE,6/9/1989,10/20/1989,ACTIVE,68,300
LLMTM02000,GLASGOW FIELD OFFICE,2501022,03/01/2013,02/28/2023,,04573,LITTLE BEAVER CREEK,79,CATTLE,4/20/1989,10/19/1989,ACTIVE,83,394
LLMTM02000,GLASGOW FIELD OFFICE,2501024,03/01/2014,02/28/2024,,04554,LOWER SOUTHFORK ANTE,82,CATTLE,4/15/2014,10/24/2014,ACTIVE,93,484
LLMTM02000,GLASGOW FIELD OFFICE,2501024,03/01/2014,02/28/2024,,04601,NORTH LITTLE BEAVER,56,CATTLE,4/15/2014,10/24/2014,ACTIVE,100,355
LLMTM02000,GLASGOW FIELD OFFICE,2501026,03/01/2011,02/28/2021,,04708,ITCHPAIR CREEK,455,CATTLE,4/15/1989,10/31/1989,ACTIVE,79,2364
LLMTM02000,GLASGOW FIELD OFFICE,2501026,03/01/2011,02/28/2021,,04725,MT04725,26,CATTLE,3/20/1989,5/1/1989,ACTIVE,100,37
LLMTM02000,GLASGOW FIELD OFFICE,2501026,03/01/2011,02/28/2021,,04725,MT04725,26,CATTLE,12/1/1989,1/1/1990,ACTIVE,100,27
LLMTM02000,GLASGOW FIELD OFFICE,2501026,03/01/2011,02/28/2021,,04726,EAGLES NEST COULEE,555,CATTLE,5/1/1989,10/31/1989,ACTIVE,84,2820
LLMTM02000,GLASGOW FIELD OFFICE,2501027,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04014,NORTHFORK ROCK CREEK,216,CATTLE,5/20/1989,10/13/1989,ACTIVE,61,637
LLMTM02000,GLASGOW FIELD OFFICE,2501027,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04014,NORTHFORK ROCK CREEK,9,CATTLE,6/1/1989,7/31/1989,ACTIVE,61,11
LLMTM02000,GLASGOW FIELD OFFICE,2501027,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04017,MORGAN CREEK,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,28
LLMTM02000,GLASGOW FIELD OFFICE,2501029,03/01/2013,02/28/2023,,14102,DRY COULEE,43,CATTLE,4/16/1989,10/15/1989,ACTIVE,71,184
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04504,MT04504,2,CATTLE,5/1/1989,10/31/1989,CUSTODIAL,100,15
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04520,MCGREGOR COULEE,4,CATTLE,5/1/1989,10/31/1989,CUSTODIAL,100,20
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04528,MT04528,6,CATTLE,5/1/1989,10/31/1989,ACTIVE,100,36
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04529,SQUARE COULEE,29,CATTLE,5/1/1989,10/31/1989,ACTIVE,66,116
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04531,UPPER SQUARE COULEE,40,CATTLE,4/1/1989,11/30/1989,ACTIVE,6,19
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04534,NORTHFORK ANTELOOPE,247,CATTLE,5/1/1989,10/31/1989,ACTIVE,34,508
LLMTM02000,GLASGOW FIELD OFFICE,2501030,03/01/2014,02/28/2024,,04551,UPPER BRAZIL CREEK,573,CATTLE,5/1/1989,10/31/1989,ACTIVE,90,3120
LLMTM02000,GLASGOW FIELD OFFICE,2501031,03/01/2014,02/28/2024,,04533,UPPER ANTELOPE CREEK,180,CATTLE,5/1/1989,10/31/1989,ACTIVE,42,457
LLMTM02000,GLASGOW FIELD OFFICE,2501032,01/01/2014,12/31/2017,,04087,LOWER LIME CREEK,3,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,33
LLMTM02000,GLASGOW FIELD OFFICE,2501033,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04080,HALL COULEE,92,CATTLE,5/1/1989,11/30/1989,ACTIVE,43,278
LLMTM02000,GLASGOW FIELD OFFICE,2501034,05/20/2015,02/28/2024,,04200,LOWER PORCUPINE CREE,16,CATTLE,5/1/1989,11/1/1989,ACTIVE,100,97
LLMTM02000,GLASGOW FIELD OFFICE,2501035,05/20/2015,02/28/2024,,14125,LOWER PORCUPINE CK,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,30
LLMTM02000,GLASGOW FIELD OFFICE,2501036,03/01/2014,02/28/2024,,04532,MT04532,4,CATTLE,3/15/1989,12/15/1989,ACTIVE,100,36
LLMTM02000,GLASGOW FIELD OFFICE,2501036,03/01/2014,02/28/2024,,04535,SOUTHFORK ANTELOPE C,80,CATTLE,5/1/1989,10/31/1989,ACTIVE,84,407
LLMTM02000,GLASGOW FIELD OFFICE,2501036,03/01/2014,02/28/2024,,04552,UPPER LITTLE BEAVER,60,CATTLE,5/1/1989,10/31/1989,ACTIVE,100,363
LLMTM02000,GLASGOW FIELD OFFICE,2501038,03/01/2013,02/28/2023,,04091,LOWER BEAR CREEK,3,CATTLE,3/1/1994,2/28/1995,CUSTODIAL,100,35
LLMTM02000,GLASGOW FIELD OFFICE,2501038,03/01/2013,02/28/2023,,04091,LOWER BEAR CREEK,36,CATTLE,6/1/1996,9/20/1996,ACTIVE,100,133
LLMTM02000,GLASGOW FIELD OFFICE,2501039,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04047,UPPER WESTFORK CACHE,5,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,64
LLMTM02000,GLASGOW FIELD OFFICE,2501040,03/01/2006,02/28/2016,,04509,TANK COULEE,33,CATTLE,4/1/1996,10/30/1996,ACTIVE,100,231
LLMTM02000,GLASGOW FIELD OFFICE,2501041,11/30/2014,11/29/2018,,14106,UPPER RICHARDSON COU,20,CATTLE,5/1/1995,9/30/1995,ACTIVE,93,94
LLMTM02000,GLASGOW FIELD OFFICE,2501042,03/01/2006,02/28/2016,,04501,MILES CROSSING COULE,8,CATTLE,3/1/1989,12/1/1989,ACTIVE,100,73
LLMTM02000,GLASGOW FIELD OFFICE,2501043,03/01/2013,02/28/2023,,04095,LOWER LIME CREEK,1,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,12
LLMTM02000,GLASGOW FIELD OFFICE,2501043,03/01/2013,02/28/2023,,04095,LOWER LIME CREEK,1,HORSE,3/1/2008,2/28/2009,CUSTODIAL,100,12
LLMTM02000,GLASGOW FIELD OFFICE,2501044,03/01/2013,02/28/2023,,04303,BUGGY CREEK,979,CATTLE,4/1/1990,11/30/1990,ACTIVE,72,5654
LLMTM02000,GLASGOW FIELD OFFICE,2501044,03/01/2013,02/28/2023,,04307,LOWER SPRING CREEK,5,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,63
LLMTM02000,GLASGOW FIELD OFFICE,2501045,03/01/2014,10/31/2015,,04537,LOWER NORTHFORK ANTE,92,CATTLE,6/15/1989,10/31/1989,ACTIVE,100,420
LLMTM02000,GLASGOW FIELD OFFICE,2501048,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04724,LOWER ROCK CREEK,25,CATTLE,3/1/2009,12/10/2009,CUSTODIAL,100,49
LLMTM02000,GLASGOW FIELD OFFICE,2501049,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04049,MT04049,8,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,100
LLMTM02000,GLASGOW FIELD OFFICE,2501050,09/02/2015,02/28/2025,,04012,LOWER TOMATO CREEK,200,CATTLE,5/15/2015,11/10/2015,ACTIVE,83,982
LLMTM02000,GLASGOW FIELD OFFICE,2501051,03/01/2011,02/28/2021,,04058,MT04058,70,CATTLE,5/1/1989,9/13/1989,ACTIVE,100,313
LLMTM02000,GLASGOW FIELD OFFICE,2501053,03/01/2013,02/28/2023,,04202,LENZ COULEE,1,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,15
LLMTM02000,GLASGOW FIELD OFFICE,2501055,03/01/2014,02/28/2024,,01195,EAST BRAZIL CREEK,443,CATTLE,5/1/2005,10/31/2005,ACTIVE,79,2117
LLMTM02000,GLASGOW FIELD OFFICE,2501055,03/01/2014,02/28/2024,,04562,LITTLE BRAZIL CREEK,3,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,36
LLMTM02000,GLASGOW FIELD OFFICE,2501055,03/01/2014,02/28/2024,,04565,THEOFIEL COULEE,1,CATTLE,3/1/1996,2/28/1997,CUSTODIAL,100,10
LLMTM02000,GLASGOW FIELD OFFICE,2501056,03/01/2013,02/28/2023,,14129,CHERRY CREEK FORKS,31,CATTLE,3/1/2013,4/30/2013,ACTIVE,50,31
LLMTM02000,GLASGOW FIELD OFFICE,2501058,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04066,CACHE CREEK,24,CATTLE,6/1/1998,9/24/1998,ACTIVE,100,92
LLMTM02000,GLASGOW FIELD OFFICE,2501060,03/01/2013,02/28/2023,,04586,UPPER MUD CREEK,45,CATTLE,5/1/1989,10/15/1989,ACTIVE,93,231
LLMTM02000,GLASGOW FIELD OFFICE,2501060,03/01/2013,02/28/2023,,04593,SKUNK COULEE,40,CATTLE,4/18/1989,11/26/1989,ACTIVE,91,267
LLMTM02000,GLASGOW FIELD OFFICE,2501061,03/01/2013,02/28/2023,,04084,MT04084,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,26
LLMTM02000,GLASGOW FIELD OFFICE,2501061,03/01/2013,02/28/2023,,04088,ELLSWORTH COULEE,19,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,234
LLMTM02000,GLASGOW FIELD OFFICE,2501062,03/01/2014,02/28/2024,,04563,COYOTE CREEK,137,CATTLE,5/1/1989,10/15/1989,ACTIVE,58,439
LLMTM02000,GLASGOW FIELD OFFICE,2501063,03/01/2013,02/28/2023,,14103,MT14103,27,CATTLE,5/1/1997,8/30/1997,ACTIVE,100,108
LLMTM02000,GLASGOW FIELD OFFICE,2501064,03/01/2014,02/28/2024,,04524,UPPER HAY COULEE,1,CATTLE,3/1/1989,12/31/1989,CUSTODIAL,100,9
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,1243,CATTLE,8/11/1989,9/25/1989,ACTIVE,75,1410
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,800,CATTLE,11/1/1989,2/28/1990,ACTIVE,75,2367
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,1549,YRLING CATTLE,5/1/1989,9/30/1989,ACTIVE,75,5844
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,800,CATTLE,3/1/1989,3/15/1989,ACTIVE,75,296
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,1194,CATTLE,3/16/1989,6/25/1989,ACTIVE,75,3003
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,900,CATTLE,6/25/1989,8/10/1989,ACTIVE,75,1043
LLMTM02000,GLASGOW FIELD OFFICE,2501065,03/01/2010,02/28/2020,,04595,CARPENTER CREEK,1200,CATTLE,9/26/1989,10/31/1989,ACTIVE,75,1065
LLMTM02000,GLASGOW FIELD OFFICE,2501067,03/01/2013,02/28/2023,,14117,CHAPMAN COULEE,10,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,124
LLMTM02000,GLASGOW FIELD OFFICE,2501068,03/01/2011,01/11/2020,,04056,MT04056,138,CATTLE,5/16/1989,9/30/1989,ACTIVE,61,382
LLMTM02000,GLASGOW FIELD OFFICE,2501068,03/01/2011,01/11/2020,,04056,MT04056,6,CATTLE,6/21/1989,9/25/1989,ACTIVE,61,12
LLMTM02000,GLASGOW FIELD OFFICE,2501069,03/01/2011,02/28/2021,,04043,SHAW COULEE,1,CATTLE,4/1/1989,12/31/1989,ACTIVE,100,9
LLMTM02000,GLASGOW FIELD OFFICE,2501070,03/01/2006,02/28/2016,,04548,BOX ELDER CREEK,35,YRLING CATTLE,4/1/1989,10/15/1989,ACTIVE,100,228
LLMTM02000,GLASGOW FIELD OFFICE,2501070,03/01/2006,02/28/2016,,04548,BOX ELDER CREEK,308,CATTLE,4/15/1989,10/15/1989,ACTIVE,100,1863
LLMTM02000,GLASGOW FIELD OFFICE,2501070,03/01/2006,02/28/2016,,04549,MT04549,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,28
LLMTM02000,GLASGOW FIELD OFFICE,2501071,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04065,MT04065,7,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,84
LLMTM02000,GLASGOW FIELD OFFICE,2501072,03/01/2007,02/28/2016,,04025,SOUTHFORK ROCK CREEK,342,CATTLE,5/1/1989,10/31/1989,ACTIVE,76,1572
LLMTM02000,GLASGOW FIELD OFFICE,2501072,03/01/2007,02/28/2016,,04025,SOUTHFORK ROCK CREEK,100,YRLING CATTLE,4/15/1989,10/31/1989,ACTIVE,76,500
LLMTM02000,GLASGOW FIELD OFFICE,2501072,03/01/2007,02/28/2016,,04027,MT04027,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,27
LLMTM02000,GLASGOW FIELD OFFICE,2501073,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04703,UPPER ROCK COULEE,120,CATTLE,5/1/1989,10/31/1989,ACTIVE,77,559
LLMTM02000,GLASGOW FIELD OFFICE,2501073,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04704,MT04704,33,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,396
LLMTM02000,GLASGOW FIELD OFFICE,2501074,03/01/2013,02/28/2023,,04310,NORTH WESTFORK,6,CATTLE,3/1/1991,2/28/1992,CUSTODIAL,100,68
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,95,CATTLE,5/22/1989,10/9/1989,ACTIVE,81,357
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,113,CATTLE,5/1/1989,10/9/1989,ACTIVE,81,487
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,102,CATTLE,6/1/1989,10/9/1989,ACTIVE,81,356
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,30,CATTLE,6/20/1989,10/9/1989,ACTIVE,81,89
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,94,CATTLE,6/7/1989,10/9/1989,ACTIVE,81,313
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04711,NORTH WILLOW CREEK,97,CATTLE,6/11/1989,10/9/1989,ACTIVE,81,313
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04727,MT04727,20,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,240
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04728,LIME CREEK,100,CATTLE,4/20/1989,10/30/1989,ACTIVE,57,364
LLMTM02000,GLASGOW FIELD OFFICE,2501075,03/01/2011,02/28/2021,,04728,LIME CREEK,4,CATTLE,6/20/1989,10/30/1989,ACTIVE,57,10
LLMTM02000,GLASGOW FIELD OFFICE,2501076,03/01/2006,02/28/2016,,04526,LOWER SQUARE COULEE,15,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,180
LLMTM02000,GLASGOW FIELD OFFICE,2501077,01/01/2015,12/31/2018,,04573,LITTLE BEAVER CREEK,62,CATTLE,4/20/1989,10/19/1989,ACTIVE,85,317
LLMTM02000,GLASGOW FIELD OFFICE,2501078,03/01/2006,02/28/2016,,04546,LOST COULEE,360,CATTLE,4/16/1989,10/22/1989,ACTIVE,81,1822
LLMTM02000,GLASGOW FIELD OFFICE,2501078,03/01/2006,02/28/2016,,04546,LOST COULEE,14,CATTLE,7/1/1989,10/22/1989,ACTIVE,81,43
LLMTM02000,GLASGOW FIELD OFFICE,2501079,03/01/2010,02/28/2020,,04588,TIMBER CREEK,58,CATTLE,3/1/1989,2/28/1990,ACTIVE,88,612
LLMTM02000,GLASGOW FIELD OFFICE,2501080,03/01/2006,02/28/2016,,03144,HAMMOND COULEE ALLOTMENT,94,CATTLE,4/10/2007,11/24/2007,ACTIVE,96,679
LLMTM02000,GLASGOW FIELD OFFICE,2501080,03/01/2006,02/28/2016,,04570,MT04570,1,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,12
LLMTM02000,GLASGOW FIELD OFFICE,2501081,03/01/2010,02/28/2020,,04589,SOUTHFORK WILLOW CR.,230,CATTLE,5/1/1989,6/4/1989,ACTIVE,90,238
LLMTM02000,GLASGOW FIELD OFFICE,2501081,03/01/2010,02/28/2020,,04589,SOUTHFORK WILLOW CR.,250,CATTLE,6/5/1989,10/4/1989,ACTIVE,90,902
LLMTM02000,GLASGOW FIELD OFFICE,2501081,03/01/2010,02/28/2020,,04596,MATADOR CREEK,230,CATTLE,11/27/2000,2/28/2001,ACTIVE,65,462
LLMTM02000,GLASGOW FIELD OFFICE,2501081,03/01/2010,02/28/2020,,04596,MATADOR CREEK,230,CATTLE,3/1/2000,3/31/2000,ACTIVE,65,152
LLMTM02000,GLASGOW FIELD OFFICE,2501081,03/01/2010,02/28/2020,,04597,MT04597,4,CATTLE,3/1/1989,4/30/1989,CUSTODIAL,100,7
LLMTM02000,GLASGOW FIELD OFFICE,2501082,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04026,MT04026,105,CATTLE,6/16/1994,9/30/1994,ACTIVE,68,251
LLMTM02000,GLASGOW FIELD OFFICE,2501082,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04026,MT04026,101,CATTLE,5/15/1989,6/15/1989,ACTIVE,68,72
LLMTM02000,GLASGOW FIELD OFFICE,2501083,03/01/2011,02/28/2021,,04717,WILLOW CREEK,223,CATTLE,6/1/1989,10/5/1989,ACTIVE,88,819
LLMTM02000,GLASGOW FIELD OFFICE,2501084,03/01/2010,02/28/2016,,04502,LOWER MILES CROSSING,2,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,24
LLMTM02000,GLASGOW FIELD OFFICE,2501085,03/01/2010,02/28/2016,,04041,ANDERSON-OJUEL,668,CATTLE,5/5/2006,10/31/2006,ACTIVE,65,2570
LLMTM02000,GLASGOW FIELD OFFICE,2501085,03/01/2010,02/28/2016,,04042,MT04042,8,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,96
LLMTM02000,GLASGOW FIELD OFFICE,2501086,03/01/2010,02/28/2016,,04718,UPPER WILLOW CREEK,1028,CATTLE,6/16/1989,10/31/1989,ACTIVE,72,3358
LLMTM02000,GLASGOW FIELD OFFICE,2501086,03/01/2010,02/28/2016,,04718,UPPER WILLOW CREEK,800,CATTLE,5/31/1989,6/15/1989,ACTIVE,72,303
LLMTM02000,GLASGOW FIELD OFFICE,2501086,03/01/2010,02/28/2016,,04718,UPPER WILLOW CREEK,400,CATTLE,5/1/1989,5/30/1989,ACTIVE,72,284
LLMTM02000,GLASGOW FIELD OFFICE,2501086,03/01/2010,02/28/2016,,04722,BITTER CREEK,36,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,432
LLMTM02000,GLASGOW FIELD OFFICE,2501087,03/01/2013,02/28/2023,,04665,MIDDLEFORK PORCUPINE,5,CATTLE,3/1/1989,2/28/1990,ACTIVE,100,60
LLMTM02000,GLASGOW FIELD OFFICE,2501088,03/01/2010,02/28/2020,,04588,TIMBER CREEK,10,HORSE,3/1/1989,2/28/1990,ACTIVE,53,64
LLMTM02000,GLASGOW FIELD OFFICE,2501088,03/01/2010,02/28/2020,,04588,TIMBER CREEK,170,CATTLE,3/1/1989,2/28/1990,ACTIVE,53,1081
LLMTM02000,GLASGOW FIELD OFFICE,2501089,03/01/2011,02/28/2021,,04701,DAVIDSON COULEE,300,CATTLE,6/10/1989,10/15/1989,ACTIVE,94,1187
LLMTM02000,GLASGOW FIELD OFFICE,2501089,03/01/2011,02/28/2021,,04702,MCEACHRAN CREEK,50,CATTLE,4/1/1989,7/15/1989,ACTIVE,100,174
LLMTM02000,GLASGOW FIELD OFFICE,2501089,03/01/2011,02/28/2021,,04702,MCEACHRAN CREEK,26,CATTLE,10/15/1999,12/1/1999,CUSTODIAL,100,36
LLMTM02000,GLASGOW FIELD OFFICE,2501089,03/01/2011,02/28/2021,,04709,MT04709,94,CATTLE,12/1/1989,12/30/1989,ACTIVE,100,93
LLMTM02000,GLASGOW FIELD OFFICE,2501089,03/01/2011,02/28/2021,,04709,MT04709,315,CATTLE,4/1/1989,5/5/1989,CUSTODIAL,100,62
LLMTM02000,GLASGOW FIELD OFFICE,2501090,09/01/2015,02/28/2025,,04700,UPPER MCEACHRAN CREE,273,CATTLE,5/1/1989,10/31/1989,ACTIVE,58,958
LLMTM02000,GLASGOW FIELD OFFICE,2501090,09/01/2015,02/28/2025,,04704,MT04704,4,CATTLE,3/1/2005,2/28/2006,CUSTODIAL,100,48
LLMTM02000,GLASGOW FIELD OFFICE,2501091,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04035,LITTLE SNAKE CREEK,23,CATTLE,3/1/1991,2/28/1992,CUSTODIAL,100,94
LLMTM02000,GLASGOW FIELD OFFICE,2501091,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04036,MT04036,1,CATTLE,3/1/1991,2/28/1992,CUSTODIAL,100,7
LLMTM02000,GLASGOW FIELD OFFICE,2501092,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04714,ROCK CREEK,20,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,234
LLMTM02000,GLASGOW FIELD OFFICE,2501093,03/01/2006,02/28/2016,,04508,LITTLE HORN COULEE,5,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,64
LLMTM02000,GLASGOW FIELD OFFICE,2501095,03/01/2006,02/28/2016,,04310,NORTH WESTFORK,4,CATTLE,3/1/1991,2/28/1992,ACTIVE,100,48
LLMTM02000,GLASGOW FIELD OFFICE,2501096,03/01/2013,12/31/2016,,14121,LOWER CHERRY CREEK,60,CATTLE,5/1/2005,8/1/2005,ACTIVE,100,183
LLMTM02000,GLASGOW FIELD OFFICE,2501096,03/01/2013,12/31/2016,,14121,LOWER CHERRY CREEK,60,CATTLE,9/1/2005,10/31/2005,ACTIVE,100,120
LLMTM02000,GLASGOW FIELD OFFICE,2501097,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04044,MT04044,31,CATTLE,5/1/1989,7/31/1989,ACTIVE,100,94
LLMTM02000,GLASGOW FIELD OFFICE,2501097,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04097,EASTFORK CACHE CREEK,8,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,99
LLMTM02000,GLASGOW FIELD OFFICE,2501098,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04063,MT04063,12,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,23
LLMTM02000,GLASGOW FIELD OFFICE,2501099,01/21/2015,12/31/2017,,04716,JONES COULEE,101,CATTLE,4/1/1989,11/20/1989,ACTIVE,95,738
LLMTM02000,GLASGOW FIELD OFFICE,2501099,01/21/2015,12/31/2017,,04717,WILLOW CREEK,30,CATTLE,6/1/1999,10/5/1999,ACTIVE,87,109
LLMTM02000,GLASGOW FIELD OFFICE,2501100,03/01/2014,02/28/2024,,04518,ASH COULEE,14,CATTLE,3/1/1989,2/28/1990,CUSTODIAL,100,172
LLMTM02000,GLASGOW FIELD OFFICE,2501101,03/01/2013,02/28/2023,,04201,MT04201,3,CATTLE,6/1/1989,7/31/1989,ACTIVE,100,6
LLMTM02000,GLASGOW FIELD OFFICE,2501102,03/01/2013,02/28/2023,,04205,BUTCH COULEE,10,CATTLE,5/1/1989,8/31/1989,ACTIVE,100,40
LLMTM02000,GLASGOW FIELD OFFICE,2501103,03/01/2006,02/28/2016,,04569,MT04569,5,HORSE,3/1/1991,2/28/1992,ACTIVE,100,60
LLMTM02000,GLASGOW FIELD OFFICE,2501103,03/01/2006,02/28/2016,,04569,MT04569,7,CATTLE,3/10/1989,11/15/1989,ACTIVE,100,58
LLMTM02000,GLASGOW FIELD OFFICE,2501103,03/01/2006,02/28/2016,,04571,GRANT COULEE,343,CATTLE,4/10/2007,11/30/2007,ACTIVE,91,2412
LLMTM02000,GLASGOW FIELD OFFICE,2501104,03/01/2014,02/28/2024,,04521,UPPER BUFFALO COULEE,35,CATTLE,6/1/1999,9/30/1999,ACTIVE,100,140
LLMTM02000,GLASGOW FIELD OFFICE,2501105,03/01/2015,02/28/2016,FLPMA 402(C)(2)/APPROP ACT,04064,MT04064,6,CATTLE,5/1/1988,10/30/1988,ACTIVE,100,36
LLMTM02000,GLASGOW FIELD OFFICE,2501106,03/01/2011,02/28/2021,,04010,MT04010,135,CATTLE,4/1/1992,7/1/1992,ACTIVE,61,249
LLMTM02000,GLASGOW FIELD OFFICE,2501106,03/01/2011,02/28/2021,,04010,MT04010,180,CATTLE,10/1/1992,12/31/1992,ACTIVE,61,332
LLMTM02000,GLASGOW FIELD OFFICE,2501106,03/01/2011,02/28/2021,,04024,DIVIDE,650,CATTLE,9/24/2011,10/31/2011,ACTIVE,74,601
LLMTM02000,GLASGOW FIELD OFFICE,2501106,03/01/2011,02/28/2021,,04024,DIVIDE,650,CATTLE,4/1/1989,5/1/1989,ACTIVE,74,490
