Off CD,Fo Name,Auth No,P/L Eff Dt,P/L exp Dt,Permit Status,Allotment Number,Allotment Name,Lvsk #,Lvsk Kind,Pd Beg Dt,Pd End Dt,Type Use,PL %,Aums
LLCAN03800,KING RANGE NCA,0405408,06/01/2013,05/30/2023,,05408,WINDY POINT,10,CATTLE,9/15/2013,5/30/2014,ACTIVE,100,85
LLCAN03800,KING RANGE NCA,0405409,03/01/2010,02/28/2020,,05409,STRAWBERRY ROCK,37,CATTLE,9/15/2009,5/15/2010,ACTIVE,100,296
LLCAN05000,EAGLE LAKE FO,0400069,11/21/2008,11/19/2018,,00512,SOUTH FORT SAGE,44,CATTLE,4/16/2009,5/31/2009,ACTIVE,100,67
LLCAN05000,EAGLE LAKE FO,0400070,09/25/2007,09/23/2017,,00608,CHILCOOT COMMUNITY,14,CATTLE,5/1/2007,9/1/2007,ACTIVE,74,42
LLCAN05000,EAGLE LAKE FO,0402001,09/18/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00405,NEW BAILEY CREEK,14,CATTLE,4/16/1994,9/30/1994,ACTIVE,100,77
LLCAN05000,EAGLE LAKE FO,0402001,09/18/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00409,SLATE CREEK AMP,495,CATTLE,4/16/2004,10/31/2004,ACTIVE,41,1328
LLCAN05000,EAGLE LAKE FO,0402015,10/01/2006,11/29/2015,,00401,WALTON INDIVIDUAL,120,CATTLE,4/15/2003,11/15/2003,ACTIVE,11,93
LLCAN05000,EAGLE LAKE FO,0402017,01/06/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,2000,SHEEP,9/16/1990,9/30/1990,ACTIVE,100,197
LLCAN05000,EAGLE LAKE FO,0402017,01/06/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,2000,SHEEP,6/1/1990,6/30/1990,ACTIVE,100,395
LLCAN05000,EAGLE LAKE FO,0402017,01/06/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,4000,SHEEP,4/1/1990,5/30/1990,ACTIVE,100,1578
LLCAN05000,EAGLE LAKE FO,0402017,01/06/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,985,CATTLE,4/1/1990,1/31/1991,ACTIVE,100,9909
LLCAN05000,EAGLE LAKE FO,0402017,01/06/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,4000,SHEEP,10/1/1990,10/25/1990,ACTIVE,100,658
LLCAN05000,EAGLE LAKE FO,0402020,03/19/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00424,COFFIN INDIVIDUAL,32,CATTLE,5/1/2008,10/31/2008,ACTIVE,100,194
LLCAN05000,EAGLE LAKE FO,0402020,03/19/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00425,RICE CANYON,34,CATTLE,4/1/2008,8/31/2008,ACTIVE,100,171
LLCAN05000,EAGLE LAKE FO,0402021,02/01/2011,01/31/2021,FLPMA 402(C)(2)/APPROP ACT,00421,SOUTH HORSE LAKE,173,CATTLE,4/1/2006,8/31/2006,ACTIVE,100,870
LLCAN05000,EAGLE LAKE FO,0402028,10/30/2006,09/30/2016,FLPMA 402(C)(2)/APPROP ACT,00417,COTTONWOOD FENCED,41,CATTLE,5/1/2002,8/20/2002,ACTIVE,100,151
LLCAN05000,EAGLE LAKE FO,0402028,10/30/2006,09/30/2016,FLPMA 402(C)(2)/APPROP ACT,00421,SOUTH HORSE LAKE,81,CATTLE,4/1/1992,8/31/1992,ACTIVE,100,407
LLCAN05000,EAGLE LAKE FO,0402035,03/01/2010,02/28/2019,FLPMA 402(C)(2)/APPROP ACT,00701,TWIN PEAKS,102,CATTLE,4/16/1990,10/31/1990,ACTIVE,100,667
LLCAN05000,EAGLE LAKE FO,0402036,01/20/2011,12/31/2019,FLPMA 402(C)(2)/APPROP ACT,00407,RAVENDALE AMP,437,CATTLE,4/1/1993,10/15/1993,ACTIVE,100,2845
LLCAN05000,EAGLE LAKE FO,0402036,01/20/2011,12/31/2019,FLPMA 402(C)(2)/APPROP ACT,00408,NORTH HORSE LAKE,251,CATTLE,4/16/1993,10/31/1993,ACTIVE,100,1642
LLCAN05000,EAGLE LAKE FO,0402036,01/20/2011,12/31/2019,FLPMA 402(C)(2)/APPROP ACT,00411,HANSEN (COON CAMP),25,CATTLE,4/14/1993,9/16/1993,ACTIVE,100,128
LLCAN05000,EAGLE LAKE FO,0402037,09/23/2015,09/23/2024,FLPMA 402(C)(2)/APPROP ACT,00513,WILLOW CREEK GRADE,124,CATTLE,4/16/2005,5/31/2005,ACTIVE,100,188
LLCAN05000,EAGLE LAKE FO,0402037,09/23/2015,09/23/2024,FLPMA 402(C)(2)/APPROP ACT,00513,WILLOW CREEK GRADE,23,CATTLE,9/1/2005,10/4/2005,ACTIVE,100,26
LLCAN05000,EAGLE LAKE FO,0402037,09/23/2015,09/23/2024,FLPMA 402(C)(2)/APPROP ACT,00514,ROWLAND,19,CATTLE,4/16/2005,5/31/2005,ACTIVE,100,29
LLCAN05000,EAGLE LAKE FO,0402040,10/03/2007,10/02/2017,,00423,TABLELANDS,60,CATTLE,4/1/2007,8/31/2007,ACTIVE,100,302
LLCAN05000,EAGLE LAKE FO,0402042,09/27/2014,09/26/2024,FLPMA 402(C)(2)/APPROP ACT,00419,WALSH MOUNTAIN,58,CATTLE,4/16/1990,9/15/1990,ACTIVE,100,292
LLCAN05000,EAGLE LAKE FO,0402045,01/16/2015,01/15/2025,,00709,TWIN BUTTES,10,CATTLE,5/1/2015,11/15/2015,ACTIVE,100,65
LLCAN05000,EAGLE LAKE FO,0402048,03/24/2015,08/29/2015,FLPMA 402(C)(2)/APPROP ACT,00505,SATICA,20,CATTLE,6/1/2011,8/29/2011,ACTIVE,100,59
LLCAN05000,EAGLE LAKE FO,0402051,09/18/2015,09/13/2024,FLPMA 402(C)(2)/APPROP ACT,00425,RICE CANYON,169,CATTLE,4/1/2006,7/7/2006,ACTIVE,100,545
LLCAN05000,EAGLE LAKE FO,0402051,09/18/2015,09/13/2024,FLPMA 402(C)(2)/APPROP ACT,00426,WILLOW CREEK,115,CATTLE,4/15/2006,6/15/2006,ACTIVE,100,234
LLCAN05000,EAGLE LAKE FO,0402051,09/18/2015,09/13/2024,FLPMA 402(C)(2)/APPROP ACT,00427,SHAFFER MTN.,261,CATTLE,3/20/2007,9/23/2007,ACTIVE,100,1613
LLCAN05000,EAGLE LAKE FO,0402052,08/04/2008,08/03/2018,,00418,STONE INDIVIDUAL,15,CATTLE,4/1/2008,12/31/2008,ACTIVE,37,50
LLCAN05000,EAGLE LAKE FO,0402052,08/04/2008,08/03/2018,,00501,ROUND VALLEY,2,CATTLE,4/1/2008,11/30/2008,ACTIVE,100,16
LLCAN05000,EAGLE LAKE FO,0402052,08/04/2008,08/03/2018,,00502,JACKS VALLEY,100,CATTLE,4/11/2008,10/15/2008,ACTIVE,3,19
LLCAN05000,EAGLE LAKE FO,0402054,07/17/2008,07/16/2018,,00503,ULCH,15,CATTLE,4/1/2008,5/15/2008,ACTIVE,100,22
LLCAN05000,EAGLE LAKE FO,0402057,09/18/2015,04/12/2020,FLPMA 402(C)(2)/APPROP ACT,00408,NORTH HORSE LAKE,80,CATTLE,5/15/2004,9/15/2004,ACTIVE,100,326
LLCAN05000,EAGLE LAKE FO,0402057,09/18/2015,04/12/2020,FLPMA 402(C)(2)/APPROP ACT,00421,SOUTH HORSE LAKE,215,CATTLE,4/1/2004,8/31/2004,ACTIVE,100,1081
LLCAN05000,EAGLE LAKE FO,0402058,03/16/2015,04/01/2017,FLPMA 402(C)(2)/APPROP ACT,00406,WILLIAMS INDIVIDUAL,93,CATTLE,5/16/2000,10/31/2000,ACTIVE,100,517
LLCAN05000,EAGLE LAKE FO,0402060,10/08/2014,10/31/2017,,00708,SPANISH SPRINGS IND.,42,CATTLE,5/1/2015,11/30/2015,ACTIVE,88,260
LLCAN05000,EAGLE LAKE FO,0402061,02/06/2009,05/01/2018,,03737,WINTER RANGE CA,1000,SHEEP,2/1/2009,4/30/2009,ACTIVE,100,585
LLCAN05000,EAGLE LAKE FO,0402104,11/29/2007,11/15/2017,,00605,DOTTA,20,CATTLE,7/1/2006,10/31/2006,ACTIVE,10,8
LLCAN05000,EAGLE LAKE FO,0402108,09/23/2015,09/28/2024,FLPMA 402(C)(2)/APPROP ACT,00604,MAGEE,140,CATTLE,5/1/2005,6/15/2005,ACTIVE,34,72
LLCAN05000,EAGLE LAKE FO,0402114,09/24/2007,09/23/2017,,00615,MELLO CANYON,20,CATTLE,5/1/2003,6/30/2003,ACTIVE,100,40
LLCAN05000,EAGLE LAKE FO,0402118,09/24/2007,09/23/2017,,00612,STEFFAN,497,CATTLE,5/16/2009,6/30/2009,ACTIVE,16,120
LLCAN05000,EAGLE LAKE FO,0402119,09/24/2007,09/23/2017,,00608,CHILCOOT COMMUNITY,14,CATTLE,5/1/2007,9/1/2007,ACTIVE,74,42
LLCAN05000,EAGLE LAKE FO,0402120,09/24/2007,09/23/2017,,00608,CHILCOOT COMMUNITY,14,CATTLE,5/1/2008,9/1/2008,ACTIVE,74,42
LLCAN05000,EAGLE LAKE FO,0402981,09/18/2015,09/27/2023,FLPMA 402(C)(2)/APPROP ACT,00405,NEW BAILEY CREEK,388,CATTLE,5/1/2006,9/30/2006,ACTIVE,100,1952
LLCAN05000,EAGLE LAKE FO,0403059,08/20/2009,08/20/2018,,00511,WEST FORT SAGE,51,CATTLE,4/1/2006,8/31/2006,ACTIVE,100,257
LLCAN05000,EAGLE LAKE FO,0403281,11/01/2007,10/31/2017,,00603,HARRISON,150,CATTLE,5/20/2008,6/19/2008,CUSTODIAL,100,4
LLCAN05000,EAGLE LAKE FO,0403281,11/01/2007,10/31/2017,,00603,HARRISON,62,CATTLE,9/16/1995,10/15/1995,ACTIVE,30,18
LLCAN05000,EAGLE LAKE FO,0403281,11/01/2007,10/31/2017,,00603,HARRISON,62,CATTLE,5/1/1995,5/31/1995,ACTIVE,30,19
LLCAN05000,EAGLE LAKE FO,0403282,11/30/2007,05/01/2017,,00601,BONTA,50,CATTLE,6/1/2008,10/15/2008,ACTIVE,5,11
LLCAN05000,EAGLE LAKE FO,0403283,05/01/2013,07/20/2017,,00608,CHILCOOT COMMUNITY,28,CATTLE,5/1/2007,9/1/2007,ACTIVE,74,84
LLCAN05000,EAGLE LAKE FO,0403294,10/30/2007,02/28/2017,,00704,DEEP CUT,763,CATTLE,4/1/2007,6/15/2007,ACTIVE,100,1906
LLCAN05000,EAGLE LAKE FO,0403386,01/16/2015,04/01/2017,,00710,SPANISH SPRINGS AMP,115,CATTLE,5/16/2015,11/15/2015,ACTIVE,100,696
LLCAN05000,EAGLE LAKE FO,0403419,11/10/2008,11/09/2018,,00507,EAST BALD MOUNTAIN,104,CATTLE,4/1/2009,4/30/2009,ACTIVE,100,103
LLCAN05000,EAGLE LAKE FO,0403462,02/06/2009,05/01/2018,,00702,WINTER RANGE NV,40,CATTLE,11/1/2009,3/31/2010,ACTIVE,100,199
LLCAN05000,EAGLE LAKE FO,0403479,12/31/2009,11/01/2019,,00403,GRASSHOPPER RIDGE,37,CATTLE,5/1/2009,10/15/2009,ACTIVE,100,204
LLCAN05000,EAGLE LAKE FO,0403483,09/15/2009,09/13/2019,,00703,OBSERVATION,2000,SHEEP,6/1/2009,7/15/2009,ACTIVE,50,296
LLCAN05000,EAGLE LAKE FO,0403483,09/15/2009,09/13/2019,,00703,OBSERVATION,2000,SHEEP,9/16/2009,9/30/2009,ACTIVE,100,197
LLCAN05000,EAGLE LAKE FO,0403483,09/15/2009,09/13/2019,,00703,OBSERVATION,4000,SHEEP,9/1/2009,9/15/2009,ACTIVE,100,395
LLCAN05000,EAGLE LAKE FO,0403484,09/28/2009,10/31/2017,,00703,OBSERVATION,108,CATTLE,5/1/2009,10/31/2009,ACTIVE,100,653
LLCAN05000,EAGLE LAKE FO,0403487,01/15/2015,02/28/2016,,00710,SPANISH SPRINGS AMP,82,CATTLE,5/16/2007,10/15/2007,ACTIVE,100,412
LLCAN05000,EAGLE LAKE FO,0403507,09/18/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00409,SLATE CREEK AMP,66,CATTLE,4/16/2010,9/15/2010,ACTIVE,100,332
LLCAN05000,EAGLE LAKE FO,0403508,09/18/2015,09/13/2024,FLPMA 402(C)(2)/APPROP ACT,00420,BARRON INDIVIDUAL,30,CATTLE,4/1/2010,8/1/2010,ACTIVE,100,121
LLCAN05000,EAGLE LAKE FO,0403515,01/04/2010,10/30/2018,,00414,SNOWSTORM,45,CATTLE,4/4/2007,9/30/2007,ACTIVE,100,266
LLCAN05000,EAGLE LAKE FO,0403515,01/04/2010,10/30/2018,,00422,HUMPHREY 3-C,37,CATTLE,4/1/2007,5/31/2007,ACTIVE,100,74
LLCAN05000,EAGLE LAKE FO,0403515,01/04/2010,10/30/2018,,00703,OBSERVATION,137,CATTLE,4/15/2007,10/31/2007,ACTIVE,100,901
LLCAN05000,EAGLE LAKE FO,0403616,09/18/2015,04/07/2024,FLPMA 402(C)(2)/APPROP ACT,00404,DRY VALLEY SOUTH,3,CATTLE,4/16/2011,10/31/2011,ACTIVE,100,20
LLCAN05000,EAGLE LAKE FO,0403626,04/20/2012,09/15/2016,,00413,CREST,34,CATTLE,5/1/2011,9/15/2011,ACTIVE,100,154
LLCAN05000,EAGLE LAKE FO,0403752,04/01/2011,03/31/2017,,00422,HUMPHREY 3-C,39,CATTLE,4/1/2011,5/31/2011,ACTIVE,100,78
LLCAN05000,EAGLE LAKE FO,0403768,04/09/2012,09/30/2017,FLPMA 402(C)(2)/APPROP ACT,00409,SLATE CREEK AMP,85,CATTLE,5/10/2012,9/30/2012,ACTIVE,100,402
LLCAN05000,EAGLE LAKE FO,0403769,04/09/2012,10/31/2017,FLPMA 402(C)(2)/APPROP ACT,00402,SAID VALLEY,35,CATTLE,4/16/2012,10/31/2012,ACTIVE,100,229
LLCAN05000,EAGLE LAKE FO,0403853,12/01/2008,04/01/2018,,00422,HUMPHREY 3-C,76,CATTLE,4/1/2009,5/31/2009,ACTIVE,100,152
LLCAN05000,EAGLE LAKE FO,0403855,03/28/2013,09/30/2017,FLPMA 402(C)(2)/APPROP ACT,00423,TABLELANDS,204,CATTLE,4/1/2013,8/31/2013,ACTIVE,100,1026
LLCAN05000,EAGLE LAKE FO,0403892,11/13/2013,01/15/2018,FLPMA 402(C)(2)/APPROP ACT,00423,TABLELANDS,204,CATTLE,4/1/2014,8/31/2014,ACTIVE,100,1026
LLCAN05000,EAGLE LAKE FO,0403893,01/13/2014,01/15/2018,FLPMA 402(C)(2)/APPROP ACT,00421,SOUTH HORSE LAKE,98,CATTLE,4/1/2014,8/31/2014,ACTIVE,100,493
LLCAN05000,EAGLE LAKE FO,0403898,11/19/2013,11/30/2018,,00704,DEEP CUT,800,SHEEP,1/1/2016,9/30/2016,ACTIVE,100,1441
LLCAN05000,EAGLE LAKE FO,0403940,02/03/2014,07/31/2017,,00510,NORTH FORT SAGE,27,CATTLE,4/1/2001,10/31/2001,ACTIVE,100,190
LLCAN05000,EAGLE LAKE FO,0403941,02/03/2014,05/01/2018,,00702,WINTER RANGE NV,166,CATTLE,11/1/2008,3/31/2009,ACTIVE,100,824
LLCAN05000,EAGLE LAKE FO,0403943,11/01/2013,03/31/2016,,00702,WINTER RANGE NV,95,CATTLE,11/1/2004,2/28/2005,ACTIVE,100,375
LLCAN05000,EAGLE LAKE FO,0403943,11/01/2013,03/31/2016,,00702,WINTER RANGE NV,95,CATTLE,3/1/2005,3/31/2005,ACTIVE,100,97
LLCAN05000,EAGLE LAKE FO,0403951,11/10/2008,09/01/2018,,00507,EAST BALD MOUNTAIN,44,CATTLE,4/1/2009,4/30/2009,ACTIVE,100,43
LLCAN05000,EAGLE LAKE FO,0403952,09/24/2007,09/20/2017,,00606,DELLERA,32,CATTLE,7/1/2005,9/15/2005,ACTIVE,20,16
LLCAN05000,EAGLE LAKE FO,0403952,09/24/2007,09/20/2017,,00606,DELLERA,32,CATTLE,4/1/2005,4/30/2005,ACTIVE,53,17
LLCAN05000,EAGLE LAKE FO,0404040,06/06/2014,06/30/2017,,00704,DEEP CUT,215,CATTLE,4/1/2012,6/15/2012,ACTIVE,92,494
LLCAN05000,EAGLE LAKE FO,0404065,01/16/2015,01/15/2025,,00711,SHINN PEAK,448,SHEEP,6/1/2015,11/30/2015,ACTIVE,50,270
LLCAN05000,EAGLE LAKE FO,0404066,01/16/2015,02/21/2016,,00709,TWIN BUTTES,22,CATTLE,5/1/2015,11/15/2015,ACTIVE,100,144
LLCAN05000,EAGLE LAKE FO,0404067,03/03/2015,12/31/2018,,00414,SNOWSTORM,475,CATTLE,4/1/2008,10/30/2008,ACTIVE,100,3326
LLCAN05000,EAGLE LAKE FO,0404068,09/22/2015,04/12/2020,FLPMA 402(C)(2)/APPROP ACT,00421,SOUTH HORSE LAKE,36,CATTLE,4/1/2010,8/31/2010,ACTIVE,100,181
LLCAN05000,EAGLE LAKE FO,0404071,04/01/2014,06/14/2016,,00608,CHILCOOT COMMUNITY,14,CATTLE,5/1/2015,9/1/2015,ACTIVE,74,42
LLCAN05000,EAGLE LAKE FO,0404074,09/18/2015,09/29/2024,FLPMA 402(C)(2)/APPROP ACT,00410,BUCKS BAY,167,CATTLE,5/1/2015,9/30/2015,ACTIVE,100,840
LLCAN05000,EAGLE LAKE FO,0404075,04/01/2015,03/24/2017,,00511,WEST FORT SAGE,54,CATTLE,4/16/2006,8/31/2006,ACTIVE,100,245
LLCAN05000,EAGLE LAKE FO,0404076,04/01/2015,03/24/2017,,00512,SOUTH FORT SAGE,13,CATTLE,4/16/2009,8/31/2009,ACTIVE,100,59
LLCAN05000,EAGLE LAKE FO,0404096,09/18/2015,03/04/2021,FLPMA 402(C)(2)/APPROP ACT,00415,ERICK ALLOT.,42,CATTLE,5/1/2011,10/15/2011,ACTIVE,100,232
LLCAN05000,EAGLE LAKE FO,0404097,09/21/2015,09/26/2024,FLPMA 402(C)(2)/APPROP ACT,00416,WOOD INDIVIDUAL,50,CATTLE,5/1/2004,9/30/2004,ACTIVE,100,252
LLCAN05000,EAGLE LAKE FO,0404098,04/01/2015,09/13/2018,,00703,OBSERVATION,677,CATTLE,4/15/2004,10/31/2004,ACTIVE,100,4452
LLCAN06000,REDDING FO,0400012,03/01/2009,02/28/2019,,00142,IRON GATE,9,CATTLE,4/16/2009,6/15/2009,ACTIVE,100,18
LLCAN06000,REDDING FO,0400050,11/01/2014,10/31/2024,,00153,PICARD ROAD,5,CATTLE,4/15/1995,8/15/1995,ACTIVE,100,20
LLCAN06000,REDDING FO,0400072,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,00156,FALL CREEK,16,CATTLE,3/1/1990,5/30/1990,ACTIVE,100,48
LLCAN06000,REDDING FO,0403012,10/01/2009,09/30/2019,,03002,BEAR CREEK,5,CATTLE,11/1/2014,2/28/2015,ACTIVE,100,20
LLCAN06000,REDDING FO,0403012,10/01/2009,09/30/2019,,03002,BEAR CREEK,5,CATTLE,3/1/2015,4/26/2015,ACTIVE,100,9
LLCAN06000,REDDING FO,0403015,11/01/2014,10/31/2024,,03015,BLACK MOUNTAIN,74,CATTLE,4/15/2012,9/15/2012,ACTIVE,100,375
LLCAN06000,REDDING FO,0403016,11/01/2014,10/31/2024,,03016,BALD KNOB,8,CATTLE,11/1/2014,2/28/2015,ACTIVE,100,32
LLCAN06000,REDDING FO,0403016,11/01/2014,10/31/2024,,03016,BALD KNOB,8,CATTLE,3/1/2015,4/30/2015,ACTIVE,100,16
LLCAN06000,REDDING FO,0403017,03/01/2008,02/28/2018,,03017,PINEY MOUNTAIN,30,CATTLE,4/15/2008,5/1/2008,ACTIVE,100,17
LLCAN06000,REDDING FO,0403018,10/15/2009,10/14/2019,,03018,DIGGER CREEK,19,CATTLE,12/1/2009,2/28/2010,ACTIVE,100,56
LLCAN06000,REDDING FO,0403018,10/15/2009,10/14/2019,,03018,DIGGER CREEK,19,CATTLE,3/1/2010,5/3/2010,ACTIVE,100,40
LLCAN06000,REDDING FO,0403047,10/01/2010,09/30/2020,,03047,DUZEL CREEK,8,CATTLE,4/15/2011,7/15/2011,ACTIVE,100,24
LLCAN06000,REDDING FO,0403047,10/01/2010,09/30/2020,,03047,DUZEL CREEK,9,CATTLE,4/15/2011,7/15/2011,ACTIVE,100,27
LLCAN06000,REDDING FO,0403080,10/01/2010,09/30/2020,,03080,SECRET SPRING,39,CATTLE,5/1/2011,9/30/2011,ACTIVE,100,196
LLCAN06000,REDDING FO,0403089,01/01/2009,12/31/2018,,03089,JELLYS FERRY/BATTLE CREEK,169,CATTLE,1/1/2009,3/31/2009,ACTIVE,100,500
LLCAN06000,REDDING FO,0403089,01/01/2009,12/31/2018,,03089,JELLYS FERRY/BATTLE CREEK,101,CATTLE,1/1/2009,3/31/2009,ACTIVE,100,299
LLCAN06000,REDDING FO,0403089,01/01/2009,12/31/2018,,03089,JELLYS FERRY/BATTLE CREEK,121,CATTLE,1/1/2009,3/31/2009,ACTIVE,100,358
LLCAN06000,REDDING FO,0403089,01/01/2009,12/31/2018,,03089,JELLYS FERRY/BATTLE CREEK,40,CATTLE,1/1/2009,3/31/2009,ACTIVE,100,118
LLCAN06000,REDDING FO,0403118,11/01/2014,10/31/2024,,03118,TABLE MOUNTAIN,10,CATTLE,3/1/2015,4/15/2015,ACTIVE,100,15
LLCAN06000,REDDING FO,0403118,11/01/2014,10/31/2024,,03118,TABLE MOUNTAIN,10,CATTLE,11/15/2014,2/28/2015,ACTIVE,100,35
LLCAN06000,REDDING FO,0403120,10/31/2010,10/30/2020,,03120,OLD CLEMENT RCH.,54,CATTLE,5/1/2011,7/31/2011,ACTIVE,100,163
LLCAN06000,REDDING FO,0403123,10/31/2010,10/30/2020,,03123,HOG LAKE,295,CATTLE,3/1/2011,4/30/2011,ACTIVE,100,592
LLCAN06000,REDDING FO,0403123,10/31/2010,10/30/2020,,03123,HOG LAKE,295,CATTLE,12/15/2010,2/28/2011,ACTIVE,100,737
LLCAN06000,REDDING FO,0403132,04/26/2010,04/25/2020,HOLD,03132,PANWAUKET,10,CATTLE,3/1/2003,2/28/2004,ACTIVE,50,60
LLCAN06000,REDDING FO,0403134,04/15/2010,04/14/2020,,03134,SHEEP ROCK,20,CATTLE,4/15/2010,6/15/2010,ACTIVE,100,41
LLCAN06000,REDDING FO,0403145,10/01/2009,09/30/2019,,03145,LITTLE COW CREEK,17,CATTLE,4/1/2000,6/30/2000,ACTIVE,100,51
LLCAN06000,REDDING FO,0403148,03/01/2016,02/28/2026,FLPMA 402(C)(2)/APPROP ACT,03148,SALT SPRINGS,18,CATTLE,4/1/1990,7/31/1990,ACTIVE,100,72
LLCAN06000,REDDING FO,0403149,03/01/2015,02/28/2025,,03149,HORNBROOK,10,CATTLE,4/15/2015,6/15/2015,ACTIVE,100,20
LLCAN06000,REDDING FO,0403150,10/01/2009,09/29/2019,,03150,LONG RANCH,5,CATTLE,3/1/2015,4/15/2015,ACTIVE,100,8
LLCAN06000,REDDING FO,0403150,10/01/2009,09/29/2019,,03150,LONG RANCH,5,CATTLE,11/15/2014,2/28/2015,ACTIVE,100,17
LLCAN06000,REDDING FO,0404089,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,03107,NORTH FORK,6,CATTLE,11/15/1999,2/28/2000,ACTIVE,100,21
LLCAN06000,REDDING FO,0404089,11/01/2015,10/31/2025,FLPMA 402(C)(2)/APPROP ACT,03107,NORTH FORK,6,CATTLE,3/1/1999,3/31/1999,ACTIVE,100,6
LLCAN07000,SURPRISE FO,0402600,03/01/2009,02/28/2018,,01004,LITTLE BASIN,400,CATTLE,5/1/1992,8/15/1992,ACTIVE,100,1407
LLCAN07000,SURPRISE FO,0402600,03/01/2009,02/28/2018,,01004,LITTLE BASIN,200,CATTLE,4/16/1992,4/30/1992,ACTIVE,100,99
LLCAN07000,SURPRISE FO,0402600,03/01/2009,02/28/2018,,01004,LITTLE BASIN,345,CATTLE,8/16/1992,9/15/1992,ACTIVE,100,352
LLCAN07000,SURPRISE FO,0402604,03/01/2015,02/28/2025,,01007,MASSACRE LAKES,150,CATTLE,5/15/2015,5/29/2015,ACTIVE,100,74
LLCAN07000,SURPRISE FO,0402604,03/01/2015,02/28/2025,,01007,MASSACRE LAKES,450,CATTLE,5/30/2015,9/17/2015,ACTIVE,100,1642
LLCAN07000,SURPRISE FO,0402605,03/01/2009,02/28/2019,,01103,SOUTH LARKSPUR,202,CATTLE,4/16/2009,10/15/2009,ACTIVE,83,1009
LLCAN07000,SURPRISE FO,0402605,03/01/2009,02/28/2019,,01103,SOUTH LARKSPUR,95,CATTLE,4/5/2009,4/15/2009,ACTIVE,83,29
LLCAN07000,SURPRISE FO,0402608,03/01/2008,02/28/2018,,01001,BOGGS,77,CATTLE,4/16/2008,9/30/2008,ACTIVE,100,425
LLCAN07000,SURPRISE FO,0402608,03/01/2008,02/28/2018,,01001,BOGGS,106,CATTLE,11/16/2008,12/31/2008,ACTIVE,100,160
LLCAN07000,SURPRISE FO,0402608,03/01/2008,02/28/2018,,01015,UPPER SAND CREEK,106,CATTLE,10/1/2008,10/12/2008,ACTIVE,100,42
LLCAN07000,SURPRISE FO,0402610,03/01/2008,02/28/2018,,01105,FANDANGO,46,CATTLE,6/16/1990,7/15/1990,ACTIVE,100,45
LLCAN07000,SURPRISE FO,0402611,03/01/2008,02/28/2018,,01106,EAST,137,CATTLE,5/1/2008,6/30/2008,ACTIVE,100,275
LLCAN07000,SURPRISE FO,0402612,02/10/2015,12/31/2017,FLPMA 402(C)(2)/APPROP ACT,01008,MASSACRE MOUNTAIN,150,CATTLE,4/1/1996,9/30/1996,ACTIVE,100,902
LLCAN07000,SURPRISE FO,0402613,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00903,HOME CAMP,457,CATTLE,4/16/1990,8/31/1990,ACTIVE,100,2073
LLCAN07000,SURPRISE FO,0402613,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00903,HOME CAMP,230,CATTLE,9/1/1990,9/15/1990,ACTIVE,100,113
LLCAN07000,SURPRISE FO,0402613,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00903,HOME CAMP,175,CATTLE,4/1/1990,4/15/1990,ACTIVE,100,86
LLCAN07000,SURPRISE FO,0402613,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00907,BICONDOA,100,CATTLE,3/1/1990,4/30/1990,ACTIVE,100,201
LLCAN07000,SURPRISE FO,0402613,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,00908,CORRAL,11,CATTLE,9/1/1990,10/30/1990,ACTIVE,100,22
LLCAN07000,SURPRISE FO,0402614,01/16/2007,01/15/2017,,01114,NORTH COWHEAD,122,CATTLE,4/16/1990,6/25/1990,ACTIVE,100,285
LLCAN07000,SURPRISE FO,0402616,03/01/2012,02/28/2022,FLPMA 402(C)(2)/APPROP ACT,01006,BITNER,283,CATTLE,4/16/1997,10/15/1997,ACTIVE,100,1703
LLCAN07000,SURPRISE FO,0402617,03/01/2015,03/01/2018,FLPMA 402(C)(2)/APPROP ACT,00902,DENIO,288,CATTLE,4/16/1990,10/15/1990,ACTIVE,89,1542
LLCAN07000,SURPRISE FO,0402619,10/26/2007,10/25/2017,,00800,SELIC-ALASKA,1000,SHEEP,7/3/1990,7/8/1990,ACTIVE,100,39
