Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
ID,LLIDT03000,SHOSHONE FO,80215,POISON CREEK,Y,,"5,468",AMP IMPLEMENTED,04/24/1998,IMPROVE CATEGORY,1100476,36,52,
ID,LLIDT03000,SHOSHONE FO,80215,POISON CREEK,Y,,"5,468",AMP IMPLEMENTED,04/24/1998,IMPROVE CATEGORY,1105147,497,735,0
ID,LLIDT03000,SHOSHONE FO,80216,ROTA RUN,Y,,710,,,MAINTAIN CATEGORY,1105330,23,14,
ID,LLIDT03000,SHOSHONE FO,80218,WEST BELLEVUE,Y,,"6,280",,,MAINTAIN CATEGORY,1105318,374,118,
ID,LLIDT03000,SHOSHONE FO,80218,WEST BELLEVUE,Y,,"6,280",,,MAINTAIN CATEGORY,1105330,632,410,
ID,LLIDT03000,SHOSHONE FO,80219,UPPER ROCK CREEK,Y,,"3,876",,,MAINTAIN CATEGORY,1105001,302,173,
ID,LLIDT03000,SHOSHONE FO,80219,UPPER ROCK CREEK,Y,,"3,876",,,MAINTAIN CATEGORY,1105010,372,119,
ID,LLIDT03000,SHOSHONE FO,80221,LOWER ROCK CREEK,Y,,"3,961",AMP IMPLEMENTED,03/01/1984,MAINTAIN CATEGORY,1100108,0,0,
ID,LLIDT03000,SHOSHONE FO,80221,LOWER ROCK CREEK,Y,,"3,961",AMP IMPLEMENTED,03/01/1984,MAINTAIN CATEGORY,1104898,533,610,0
ID,LLIDT03000,SHOSHONE FO,80223,LAKE CREEK,Y,,"1,801",,,MAINTAIN CATEGORY,1105005,174,43,0
ID,LLIDT03000,SHOSHONE FO,80224,ELKHORN,Y,,"2,775",,,MAINTAIN CATEGORY,1105330,332,83,
ID,LLIDT03000,SHOSHONE FO,80225,COURIER,Y,,565,,,MAINTAIN CATEGORY,1105005,58,15,0
ID,LLIDT03000,SHOSHONE FO,80226,HYNDMAN,Y,,360,,,MAINTAIN CATEGORY,1105109,33,8,0
ID,LLIDT03000,SHOSHONE FO,80227,SOUTH EAST FORK,Y,,"1,907",,,MAINTAIN CATEGORY,1105001,146,37,0
ID,LLIDT03000,SHOSHONE FO,80228,INDIAN CREEK,Y,,"8,584",AMP IMPLEMENTED,06/26/1970,IMPROVE CATEGORY,1105001,720,180,
ID,LLIDT03000,SHOSHONE FO,80229,QUIGLEY,Y,,"6,453",,,MAINTAIN CATEGORY,1102254,195,49,0
ID,LLIDT03000,SHOSHONE FO,80229,QUIGLEY,Y,,"6,453",,,MAINTAIN CATEGORY,1105001,50,0,0
ID,LLIDT03000,SHOSHONE FO,80229,QUIGLEY,Y,,"6,453",,,MAINTAIN CATEGORY,1105184,40,10,
ID,LLIDT03000,SHOSHONE FO,80230,WATER GULCH,Y,,826,,,MAINTAIN CATEGORY,1105001,128,150,0
ID,LLIDT03000,SHOSHONE FO,80231,SLAUGHTERHOUSE,Y,,"5,803",,,IMPROVE CATEGORY,1102233,622,215,0
ID,LLIDT03000,SHOSHONE FO,80232,UPPER SLAUGHTERHOUSE,Y,,"1,087",,,MAINTAIN CATEGORY,1105001,217,55,0
ID,LLIDT03000,SHOSHONE FO,80233,MARTIN CANYON,Y,,"4,326",,,IMPROVE CATEGORY,1105005,404,100,0
ID,LLIDT03000,SHOSHONE FO,80235,MULDOON CANYON,Y,,"6,937",AMP IMPLEMENTED,09/01/1984,IMPROVE CATEGORY,1105005,84,21,
ID,LLIDT03000,SHOSHONE FO,80235,MULDOON CANYON,Y,,"6,937",AMP IMPLEMENTED,09/01/1984,IMPROVE CATEGORY,1105026,276,249,
ID,LLIDT03000,SHOSHONE FO,80236,COVE,Y,,"6,906",AMP IMPLEMENTED,06/01/1984,IMPROVE CATEGORY,1104995,528,"1,100",
ID,LLIDT03000,SHOSHONE FO,80237,LITTLE ROCK CREEK,Y,,642,,,IMPROVE CATEGORY,1105147,48,28,0
ID,LLIDT03000,SHOSHONE FO,80238,BROCK CREEK,Y,,122,,,IMPROVE CATEGORY,1105029,14,0,0
ID,LLIDT03000,SHOSHONE FO,80239,SCATTERED TRACTS,Y,,772,,,MAINTAIN CATEGORY,1100476,16,15,
ID,LLIDT03000,SHOSHONE FO,80239,SCATTERED TRACTS,Y,,772,,,MAINTAIN CATEGORY,1105147,53,32,0
ID,LLIDT03000,SHOSHONE FO,80301,CAREY,Y,,"1,582",AMP IMPLEMENTED,09/30/1985,MAINTAIN CATEGORY,1104464,134,0,
